Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
walking,2.333333,-177.015579,889.918884,558.180176,-274.392975,894.219482,548.632202,-250.748398,554.304749,485.365753,-220.314056,72.896156,481.388947,-269.033142,19.340315,338.585327,-79.638206,885.618286,567.728088,-64.305603,539.452576,561.568787,-94.472282,157.682236,854.890564,-105.723244,34.092224,753.729553,-251.162704,978.92334,429.371826,-267.600739,1001.183777,678.716064,-124.78363,998.243225,697.362183,-51.188217,965.789368,449.651062,-355.671509,715.505127,466.73056,-318.1409,546.143127,452.258301,-306.818817,324.455383,505.098694,-253.059631,73.635223,475.355865,-182.503952,26.708916,511.827881,-294.138184,45.488045,315.848389,53.309589,843.758789,554.134338,26.012608,521.050232,521.74762,-28.727768,263.36319,769.309021,-63.067219,172.662338,844.356506,-142.219284,157.464554,908.156982,-79.856071,48.48489,719.58551,-253.059631,73.635223,475.355865,-251.162704,978.92334,429.371826,-182.503952,26.708916,511.827881,-318.1409,546.143127,452.258301,-267.600739,1001.183777,678.716064,-355.671509,715.505127,466.73056,-306.818817,324.455383,505.098694,-294.138184,45.488045,315.848389,-63.067219,172.662338,844.356506,-51.188217,965.789368,449.651062,-142.219284,157.464554,908.156982,26.012608,521.050232,521.74762,-124.78363,998.243225,697.362183,53.309589,843.758789,554.134338,-28.727768,263.36319,769.309021,-79.856071,48.48489,719.58551,,,,,,,,,
walking,2.341667,-177.854599,890.099182,552.700195,-275.234283,894.483948,543.215088,-251.416031,553.834961,484.09906,-220.388977,72.454422,481.582977,-268.824219,19.356548,338.512177,-80.474915,885.714417,562.185364,-61.846348,539.910522,548.906006,-91.363388,161.398026,846.485107,-102.593246,37.387699,745.837341,-252.058838,978.868896,424.206665,-268.470978,1001.422668,673.334656,-125.568466,997.664795,691.956421,-52.106041,966.184265,444.254517,-356.163757,715.44873,464.165619,-318.613586,545.828369,451.866272,-307.048676,324.367584,505.40918,-252.756027,73.442284,475.134918,-182.477371,26.591213,511.897217,-294.101166,45.576279,315.850494,53.185398,844.286987,547.558655,29.236942,521.89093,509.87381,-26.132149,266.723053,759.038086,-60.943161,177.46965,835.467773,-140.496658,162.641052,898.713684,-75.242844,51.05479,712.092468,-252.756027,73.442284,475.134918,-252.058838,978.868896,424.206665,-182.477371,26.591213,511.897217,-318.613586,545.828369,451.866272,-268.470978,1001.422668,673.334656,-356.163757,715.44873,464.165619,-307.048676,324.367584,505.40918,-294.101166,45.576279,315.850494,-60.943161,177.46965,835.467773,-52.106041,966.184265,444.254517,-140.496658,162.641052,898.713684,29.236942,521.89093,509.87381,-125.568466,997.664795,691.956421,53.185398,844.286987,547.558655,-26.132149,266.723053,759.038086,-75.242844,51.05479,712.092468,,,,,,,,,
walking,2.35,-178.62973,890.212769,547.28009,-276.014679,894.691895,537.893372,-252.064789,553.382629,482.7742,-220.51947,72.030159,481.808014,-268.694061,19.315578,338.507538,-81.244766,885.733643,556.666809,-59.481754,540.459412,536.275696,-88.380646,164.761459,837.460388,-98.70359,40.632896,736.861206,-252.957489,978.720825,419.191254,-269.218933,1001.563904,668.075806,-126.313896,996.823181,686.749634,-52.908203,966.605896,438.797699,-356.483978,715.385193,461.731323,-318.969818,545.484741,451.444153,-307.302917,324.2995,505.590027,-252.78714,73.620003,475.221741,-182.433716,26.566168,511.903595,-294.152222,45.562519,315.960541,53.140434,844.876526,540.831604,32.345726,523.131958,497.973602,-23.778601,270.05481,748.533875,-58.733402,182.057175,825.835327,-138.856033,166.84259,888.417969,-70.02626,53.835434,703.762085,-252.78714,73.620003,475.221741,-252.957489,978.720825,419.191254,-182.433716,26.566168,511.903595,-318.969818,545.484741,451.444153,-269.218933,1001.563904,668.075806,-356.483978,715.385193,461.731323,-307.302917,324.2995,505.590027,-294.152222,45.562519,315.960541,-58.733402,182.057175,825.835327,-52.908203,966.605896,438.797699,-138.856033,166.84259,888.417969,32.345726,523.131958,497.973602,-126.313896,996.823181,686.749634,53.140434,844.876526,540.831604,-23.778601,270.05481,748.533875,-70.02626,53.835434,703.762085,,,,,,,,,
walking,2.358333,-179.380341,890.364014,542.058289,-276.773132,894.920166,532.7901,-252.696396,553.008911,481.59671,-220.739517,71.682724,482.042389,-268.52417,19.338623,338.475891,-81.987556,885.8078,551.326477,-57.181343,541.223877,523.935486,-85.376892,167.784546,827.982178,-93.939919,43.82769,727.006897,-253.889175,978.682434,414.225891,-269.990082,1001.830078,663.369324,-127.034424,996.052979,681.816956,-53.710266,967.195251,433.436646,-356.239227,715.060364,459.291748,-319.181122,545.140747,451.074738,-307.640503,324.292603,505.732117,-252.807434,73.579521,475.295959,-182.482727,26.581339,511.968445,-294.203217,45.569901,315.979828,53.065899,845.743469,534.245667,35.307224,524.644165,486.212433,-21.543951,273.075714,737.883728,-56.37088,186.145172,815.844971,-137.139267,170.140823,877.732605,-64.061478,56.830589,694.559875,-252.807434,73.579521,475.295959,-253.889175,978.682434,414.225891,-182.482727,26.581339,511.968445,-319.181122,545.140747,451.074738,-269.990082,1001.830078,663.369324,-356.239227,715.060364,459.291748,-307.640503,324.292603,505.732117,-294.203217,45.569901,315.979828,-56.37088,186.145172,815.844971,-53.710266,967.195251,433.436646,-137.139267,170.140823,877.732605,35.307224,524.644165,486.212433,-127.034424,996.052979,681.816956,53.065899,845.743469,534.245667,-21.543951,273.075714,737.883728,-64.061478,56.830589,694.559875,,,,,,,,,
walking,2.366667,-179.93544,890.452209,536.768921,-277.34549,895.040894,527.7005,-253.181335,552.564758,480.478821,-220.890549,71.264091,482.271362,-268.321747,19.2537,338.466522,-82.525421,885.863525,545.837341,-54.917892,542.08252,511.835205,-82.140793,170.095383,817.744995,-88.404076,46.309696,716.391541,-254.796921,978.670044,409.350067,-270.45932,1001.885864,658.577637,-127.383797,995.154297,676.604492,-54.552742,968.01947,428.089233,-355.880096,714.389954,456.642548,-319.216675,544.823059,450.741699,-307.908691,324.299896,505.961884,-252.861298,73.507759,475.391022,-182.47197,26.417768,511.999847,-294.188385,45.435184,316.040497,53.174126,846.70752,527.517578,38.259865,526.495422,474.682526,-19.067547,276.271484,727.151611,-53.580761,189.3125,805.170654,-134.919037,172.201614,866.393677,-57.705261,59.178509,684.553955,-252.861298,73.507759,475.391022,-254.796921,978.670044,409.350067,-182.47197,26.417768,511.999847,-319.216675,544.823059,450.741699,-270.45932,1001.885864,658.577637,-355.880096,714.389954,456.642548,-307.908691,324.299896,505.961884,-294.188385,45.435184,316.040497,-53.580761,189.3125,805.170654,-54.552742,968.01947,428.089233,-134.919037,172.201614,866.393677,38.259865,526.495422,474.682526,-127.383797,995.154297,676.604492,53.174126,846.70752,527.517578,-19.067547,276.271484,727.151611,-57.705261,59.178509,684.553955,,,,,,,,,
walking,2.375,-180.434784,890.749084,531.638733,-277.869415,895.299744,522.818359,-253.637436,552.30603,479.553467,-221.084717,71.02874,482.506744,-268.189667,19.356243,338.472931,-83.00013,886.198486,540.459106,-52.751305,543.324402,500.134003,-78.943298,172.052444,807.001099,-82.359268,48.780544,704.888428,-255.747147,978.681396,404.557648,-270.830536,1002.230774,654.224609,-127.740952,994.651733,671.837646,-55.451984,969.001404,422.705963,-355.292572,713.513245,453.751312,-319.16571,544.484436,450.425903,-308.136169,324.294464,506.348267,-252.919281,73.431366,475.494965,-182.549118,26.487835,512.054443,-294.252136,45.508492,316.087372,53.209103,848.052368,520.854553,40.994396,528.642578,463.422333,-16.518867,278.941071,715.843079,-50.801727,192.106705,794.031616,-132.655411,173.407318,854.757141,-50.970726,61.978382,673.607666,-252.919281,73.431366,475.494965,-255.747147,978.681396,404.557648,-182.549118,26.487835,512.054443,-319.16571,544.484436,450.425903,-270.830536,1002.230774,654.224609,-355.292572,713.513245,453.751312,-308.136169,324.294464,506.348267,-294.252136,45.508492,316.087372,-50.801727,192.106705,794.031616,-55.451984,969.001404,422.705963,-132.655411,173.407318,854.757141,40.994396,528.642578,463.422333,-127.740952,994.651733,671.837646,53.209103,848.052368,520.854553,-16.518867,278.941071,715.843079,-50.970726,61.978382,673.607666,,,,,,,,,
walking,2.383333,-180.755295,891.030945,526.613342,-278.22821,895.480591,518.174133,-253.995544,552.012939,478.849182,-221.204407,70.758553,482.749481,-268.054321,19.296165,338.557556,-83.282333,886.58136,535.052612,-50.692234,544.680054,488.737335,-75.54821,173.491959,795.816895,-75.716553,50.97522,692.742981,-256.754059,978.674683,399.916534,-270.872803,1002.521973,649.991089,-127.710686,994.231689,666.916199,-56.419956,970.147339,417.362946,-355.161255,713.089783,451.700775,-319.046448,544.160461,450.174927,-308.253967,324.312622,506.885773,-252.973999,73.354904,475.649811,-182.577393,26.28549,512.152405,-294.231201,45.332767,316.19519,53.341251,849.415405,514.18396,43.733803,530.867981,452.381866,-13.851865,281.182617,704.351135,-47.863785,194.240631,782.530029,-129.908356,173.643646,842.896301,-43.928661,64.70517,661.919128,-252.973999,73.354904,475.649811,-256.754059,978.674683,399.916534,-182.577393,26.28549,512.152405,-319.046448,544.160461,450.174927,-270.872803,1002.521973,649.991089,-355.161255,713.089783,451.700775,-308.253967,324.312622,506.885773,-294.231201,45.332767,316.19519,-47.863785,194.240631,782.530029,-56.419956,970.147339,417.362946,-129.908356,173.643646,842.896301,43.733803,530.867981,452.381866,-127.710686,994.231689,666.916199,53.341251,849.415405,514.18396,-13.851865,281.182617,704.351135,-43.928661,64.70517,661.919128,,,,,,,,,
walking,2.391667,-180.947479,891.531616,521.806091,-278.472015,895.830078,513.900635,-254.330093,551.936035,478.435333,-221.23558,70.707413,482.911835,-268.10434,19.278139,338.714142,-83.422935,887.233215,529.711487,-48.845646,546.35022,477.683044,-71.868736,174.351517,783.923462,-68.838097,52.745262,679.820679,-257.86557,978.653992,395.441406,-270.596741,1003.114929,645.848694,-127.446877,994.266235,662.264343,-57.452759,971.395935,411.92688,-355.805695,714.312744,451.723511,-318.784332,543.839172,449.92627,-308.222351,324.386017,507.439484,-253.000946,73.290977,475.813293,-182.50209,26.17557,512.199707,-294.364716,45.169868,316.407257,53.610767,850.973328,507.511841,46.281845,533.205933,441.557343,-10.996217,282.881714,692.418762,-44.701874,196.108063,770.7146,-126.475945,173.052505,830.377686,-37.008854,67.116035,649.371155,-253.000946,73.290977,475.813293,-257.86557,978.653992,395.441406,-182.50209,26.17557,512.199707,-318.784332,543.839172,449.92627,-270.596741,1003.114929,645.848694,-355.805695,714.312744,451.723511,-308.222351,324.386017,507.439484,-294.364716,45.169868,316.407257,-44.701874,196.108063,770.7146,-57.452759,971.395935,411.92688,-126.475945,173.052505,830.377686,46.281845,533.205933,441.557343,-127.446877,994.266235,662.264343,53.610767,850.973328,507.511841,-10.996217,282.881714,692.418762,-37.008854,67.116035,649.371155,,,,,,,,,
walking,2.4,-181.001343,892.116272,517.088257,-278.582886,896.209045,509.801575,-254.556534,551.954895,477.933838,-221.293472,70.744873,483.104614,-268.247986,19.275539,338.949127,-83.4198,888.023438,524.374878,-46.992275,548.208252,466.908112,-67.788528,174.500443,771.221069,-61.76392,53.882591,666.103577,-259.052948,978.705383,391.145325,-270.050323,1003.780396,641.950134,-126.914146,994.740112,657.460205,-58.549385,972.605957,406.496307,-355.778992,714.621582,450.259125,-318.531189,543.53894,449.556519,-308.117157,324.506775,507.973663,-252.995438,73.237488,476.038269,-182.592209,26.139616,512.408813,-294.585602,45.135849,316.631256,53.845757,852.473755,500.873138,48.685101,535.535828,430.982544,-8.002189,284.318085,680.565247,-41.127644,196.824387,758.325806,-122.339371,171.753342,816.753784,-30.085035,69.046043,636.171997,-252.995438,73.237488,476.038269,-259.052948,978.705383,391.145325,-182.592209,26.139616,512.408813,-318.531189,543.53894,449.556519,-270.050323,1003.780396,641.950134,-355.778992,714.621582,450.259125,-308.117157,324.506775,507.973663,-294.585602,45.135849,316.631256,-41.127644,196.824387,758.325806,-58.549385,972.605957,406.496307,-122.339371,171.753342,816.753784,48.685101,535.535828,430.982544,-126.914146,994.740112,657.460205,53.845757,852.473755,500.873138,-8.002189,284.318085,680.565247,-30.085035,69.046043,636.171997,,,,,,,,,
walking,2.408333,-180.852432,892.66449,512.43573,-278.495544,896.518799,505.881195,-254.558594,551.980347,477.175659,-221.135834,70.790527,483.134583,-268.360443,19.194759,339.112549,-83.209328,888.810181,518.990295,-45.218029,550.045227,456.550293,-63.568653,174.212936,758.39386,-54.846573,54.761307,652.140198,-260.28125,978.833435,387.007202,-269.200745,1004.403137,638.039734,-125.867172,995.244568,652.490295,-59.633785,973.729065,401.128937,-355.612244,714.334351,448.608704,-318.303162,543.273682,448.942352,-307.842255,324.657227,508.271576,-252.93544,73.184059,476.162842,-182.550079,26.11051,512.474854,-294.672668,45.048679,316.774414,54.389954,854.005981,494.162933,51.003666,537.886475,420.583252,-4.766791,285.179718,668.38092,-37.141266,196.765656,745.414856,-118.283936,170.170776,803.588623,-23.170664,70.644104,622.430237,-252.93544,73.184059,476.162842,-260.28125,978.833435,387.007202,-182.550079,26.11051,512.474854,-318.303162,543.273682,448.942352,-269.200745,1004.403137,638.039734,-355.612244,714.334351,448.608704,-307.842255,324.657227,508.271576,-294.672668,45.048679,316.774414,-37.141266,196.765656,745.414856,-59.633785,973.729065,401.128937,-118.283936,170.170776,803.588623,51.003666,537.886475,420.583252,-125.867172,995.244568,652.490295,54.389954,854.005981,494.162933,-4.766791,285.179718,668.38092,-23.170664,70.644104,622.430237,,,,,,,,,
walking,2.416667,-180.656189,893.302612,508.002289,-278.360626,896.895203,502.262665,-254.492783,552.140686,476.216705,-220.886078,70.973755,482.942047,-268.489105,19.174591,339.117767,-82.951759,889.710022,513.741882,-43.692528,551.975464,446.676056,-59.093349,173.335495,745.156982,-48.092804,55.268898,637.575012,-261.494995,978.949402,383.078766,-268.197296,1005.131592,634.458557,-124.7565,996.245056,647.715088,-60.780338,974.768677,395.717041,-355.292999,714.02771,447.072632,-318.273804,543.038391,447.993713,-307.526123,324.830566,508.255951,-252.769882,73.219933,476.19873,-182.46907,26.271387,512.248291,-294.716034,45.027889,316.831573,54.886208,855.622986,487.546539,53.028118,540.269592,410.316559,-1.414965,285.571716,656.053406,-32.891518,196.217056,732.216003,-113.741982,167.896561,790.039368,-16.618898,71.879944,608.11322,-252.769882,73.219933,476.19873,-261.494995,978.949402,383.078766,-182.46907,26.271387,512.248291,-318.273804,543.038391,447.993713,-268.197296,1005.131592,634.458557,-355.292999,714.02771,447.072632,-307.526123,324.830566,508.255951,-294.716034,45.027889,316.831573,-32.891518,196.217056,732.216003,-60.780338,974.768677,395.717041,-113.741982,167.896561,790.039368,53.028118,540.269592,410.316559,-124.7565,996.245056,647.715088,54.886208,855.622986,487.546539,-1.414965,285.571716,656.053406,-16.618898,71.879944,608.11322,,,,,,,,,
walking,2.425,-180.326263,893.75592,503.630951,-278.089264,897.083008,498.802185,-254.297226,552.169189,474.882599,-220.496246,71.032646,482.71814,-268.56308,19.08176,339.103058,-82.563271,890.428833,508.459686,-42.254845,553.690552,437.141479,-54.309574,171.629852,731.387146,-41.438347,55.01104,622.4422,-262.755432,979.03772,379.378693,-266.886902,1005.450867,630.789368,-123.32505,996.878052,642.704346,-61.942825,975.684692,390.458496,-354.914978,713.818481,445.622833,-318.326172,542.817444,446.814026,-307.160889,325.002075,507.896912,-252.525452,73.3022,476.139801,-182.213226,26.285997,512.078613,-294.710693,45.012936,316.850128,55.467224,857.074463,480.811707,54.987255,542.564697,400.177582,2.332765,285.192383,643.375793,-28.177681,194.619965,718.461304,-108.857277,164.837021,776.138855,-10.216067,72.325356,593.197266,-252.525452,73.3022,476.139801,-262.755432,979.03772,379.378693,-182.213226,26.285997,512.078613,-318.326172,542.817444,446.814026,-266.886902,1005.450867,630.789368,-354.914978,713.818481,445.622833,-307.160889,325.002075,507.896912,-294.710693,45.012936,316.850128,-28.177681,194.619965,718.461304,-61.942825,975.684692,390.458496,-108.857277,164.837021,776.138855,54.987255,542.564697,400.177582,-123.32505,996.878052,642.704346,55.467224,857.074463,480.811707,2.332765,285.192383,643.375793,-10.216067,72.325356,593.197266,,,,,,,,,
walking,2.433333,-180.04454,894.282837,499.463715,-277.858856,897.379456,495.621124,-254.152115,552.385681,472.795563,-220.154678,71.298035,482.546173,-268.638824,19.119333,339.154083,-82.230217,891.186157,503.306274,-40.807533,555.372498,428.359283,-49.21423,169.411484,717.59906,-35.481838,54.503815,606.954224,-264.08017,979.135559,375.836151,-265.467468,1006.010742,627.460693,-121.754082,997.848694,638.028381,-63.169712,976.497559,385.203583,-354.631134,713.591797,444.175629,-318.306488,542.648376,445.300995,-306.746429,325.115723,507.22229,-252.214706,73.431068,475.941406,-182.063263,26.38184,512.032471,-294.697296,45.003983,316.81311,55.991508,858.676575,474.163025,56.595188,545.025391,390.160797,6.408041,284.494171,630.507141,-23.21973,192.378433,704.196472,-103.638016,161.524673,762.019592,-4.231235,72.585533,577.536804,-252.214706,73.431068,475.941406,-264.08017,979.135559,375.836151,-182.063263,26.38184,512.032471,-318.306488,542.648376,445.300995,-265.467468,1006.010742,627.460693,-354.631134,713.591797,444.175629,-306.746429,325.115723,507.22229,-294.697296,45.003983,316.81311,-23.21973,192.378433,704.196472,-63.169712,976.497559,385.203583,-103.638016,161.524673,762.019592,56.595188,545.025391,390.160797,-121.754082,997.848694,638.028381,55.991508,858.676575,474.163025,6.408041,284.494171,630.507141,-4.231235,72.585533,577.536804,,,,,,,,,
